transaction_operation_id,transaction_id,status,type,acquirer_name,transaction_operation_created_at
to_5cedcf1932e7c54d6aa7,e2dad467ff,success,conciliate,pagarme,2020-09-10 08:21:57.424000000
to_2fc2a73e0b511af22a51,e2dad467ff,success,issue,pagarme,2020-09-09 17:56:53.929000000
to_912068b7d47da71077a4,e2dad467ff,success,authorize,pagarme,2020-09-09 17:56:53.934000000
to_f504b3480dce4b106cac,e815e984a5,success,capture,acquirer_1,2020-09-09 17:55:49.863000000
to_aa06348838a89785bb50,e815e984a5,success,capture,pagarme,2020-09-09 17:55:49.828000000
to_911c78887605206288bb,e815e984a5,success,authorize,pagarme,2020-09-09 17:55:38.469000000
to_7ca815e96001cfdcf98d,e815e984a5,success,authorize,acquirer_1,2020-09-09 17:55:38.586000000
to_ca4c529bf4a47800b181,d9078d3d4f,success,conciliate,pagarme,2020-09-10 08:07:20.463000000
to_447bda566a3c811c305a,d9078d3d4f,success,issue,pagarme,2020-09-09 17:58:29.980000000
to_5ac0247700f083f2efe5,d9078d3d4f,success,authorize,pagarme,2020-09-09 17:58:29.988000000
to_e61633dc4641f40ce218,801814d8cb,dropped,capture,,2020-09-09 17:57:26.081000000
to_dbe595b5872bd886f25f,801814d8cb,failed,authorize,pagarme,2020-09-09 17:57:26.089000000
to_13ae6fd5149c959b14e0,801814d8cb,failed,authorize,acquirer_1,2020-09-09 17:57:26.869000000
to_24c6519335b5edf1ab17,801814d8cb,failed,authorize,acquirer_3,2020-09-09 17:57:26.220000000
to_94c9366448fe209ef00b,df66967ddb,success,conciliate,pagarme,2020-09-18 07:07:26.178000000
to_7bcfbde5c457a474bf8e,df66967ddb,success,issue,pagarme,2020-09-09 17:58:37.442000000
to_07bba2ee3ad10ba65d32,df66967ddb,success,authorize,pagarme,2020-09-09 17:58:37.455000000
to_2ce2cb36f94ab00d5d51,8818a485af,success,conciliate,pagarme,2020-09-10 08:21:51.898000000
to_1cfe60a92e5d44ed17db,8818a485af,success,issue,pagarme,2020-09-09 17:59:35.034000000
to_ef9b1cbf7714f7f71e6b,8818a485af,success,authorize,pagarme,2020-09-09 17:59:35.040000000
to_598f6d875783a7c7b636,a2b88d1879,success,conciliate,pagarme,2020-09-11 06:03:54.428000000
to_1e1c144ff19f654503c7,a2b88d1879,success,issue,pagarme,2020-09-09 17:59:50.378000000
to_a6027f1c3043dcbad070,a2b88d1879,success,authorize,pagarme,2020-09-09 17:59:50.386000000
to_5a5fb3326064d93905c2,897ddae355,success,capture,acquirer_3,2020-09-09 17:58:29.104000000
to_937f8132a5db359a4602,897ddae355,success,capture,pagarme,2020-09-09 17:58:27.890000000
to_8bd2eb3eca6967fae662,897ddae355,success,authorize,pagarme,2020-09-09 17:58:27.900000000
to_78ae2306512a6f9ed8c6,897ddae355,success,authorize,acquirer_3,2020-09-09 17:58:27.996000000
to_1b61ead801dc493f37d8,7931de817f,success,refund,pagarme,2020-09-09 19:27:12.161000000
to_a7ef480e6699fb5fa564,7931de817f,success,refund,acquirer_3,2020-09-09 19:27:12.379000000
to_36074837636b8feb60d8,7931de817f,success,capture,acquirer_3,2020-09-09 17:53:59.563000000
to_79911ac54a7d8630cace,7931de817f,success,capture,pagarme,2020-09-09 17:53:58.690000000
to_a752487076da47fb1c8b,7931de817f,success,authorize,pagarme,2020-09-09 17:53:58.704000000
to_3a0670f5b6469e946e2c,7931de817f,success,authorize,acquirer_3,2020-09-09 17:53:58.812000000
to_e8bf932350bb9c2a9a59,bbe13c364b,success,capture,acquirer_3,2020-09-09 17:56:09.592000000
to_a84f3b2d882b4283f105,bbe13c364b,success,capture,pagarme,2020-09-09 17:56:08.530000000
to_ad0035b2e549424e9ca5,bbe13c364b,success,authorize,pagarme,2020-09-09 17:56:08.545000000
to_e336392216ccb3ab5284,bbe13c364b,success,authorize,acquirer_3,2020-09-09 17:56:08.649000000
to_610884ab15e0b5408bb6,93ac80a7a7,success,capture,acquirer_3,2020-09-09 17:59:13.792000000
to_810343ad968f13b14711,93ac80a7a7,success,capture,pagarme,2020-09-09 17:59:12.704000000
to_26bd067f10bbb1efb51b,93ac80a7a7,success,authorize,pagarme,2020-09-09 17:59:12.715000000
to_ef70beb5d20a821ac589,93ac80a7a7,success,authorize,acquirer_3,2020-09-09 17:59:12.815000000
to_3bbebe2b12b2d2793d70,6548a75d18,success,conciliate,pagarme,2020-09-16 07:02:46.400000000
to_7e3581ec63c63674e908,6548a75d18,success,issue,pagarme,2020-09-09 17:55:45.195000000
to_22fe8c6ca93784cddde5,6548a75d18,success,authorize,pagarme,2020-09-09 17:55:45.199000000
to_93f0f0e7b3df5a0d4f9b,c48684382d,success,conciliate,pagarme,2020-09-10 08:21:55.267000000
to_1432e64658d76c14e79e,c48684382d,success,issue,pagarme,2020-09-09 17:57:59.041000000
to_888fa74666a5bbae3f1d,c48684382d,success,authorize,pagarme,2020-09-09 17:57:59.048000000
to_2e877d5ca952955d5e62,fc60baddb5,success,capture,acquirer_3,2020-09-09 17:56:30.828000000
to_e59daf4b6dcc06dc3cd0,fc60baddb5,success,capture,pagarme,2020-09-09 17:56:29.824000000
to_22238e3e0643cd2fdb3a,fc60baddb5,success,authorize,pagarme,2020-09-09 17:56:29.832000000
to_52880e11d6ea81716925,fc60baddb5,success,authorize,acquirer_3,2020-09-09 17:56:29.990000000
to_dab448848a6db282fbbf,8c1d7cd97f,success,capture,acquirer_1,2020-09-09 17:58:43.238000000
to_9975b931874334a9af02,8c1d7cd97f,success,authorize,acquirer_1,2020-09-09 17:58:43.252000000
to_6cd3ca1be93e065cab07,af956db7f8,success,capture,acquirer_3,2020-09-09 15:09:41.471000000
to_b5198aae66a899de3ce2,af956db7f8,success,capture,pagarme,2020-09-09 15:09:40.644000000
to_0361ae9fa14cdbaee4e9,af956db7f8,success,authorize,pagarme,2020-09-09 15:09:40.651000000
to_b3f37a4d8d30768ecded,af956db7f8,success,authorize,acquirer_3,2020-09-09 15:09:40.775000000
to_e9c9629a04f05bfed75b,45d6b6d600,success,capture,acquirer_3,2020-09-09 17:57:28.686000000
to_1cb14ed718a641db447b,45d6b6d600,success,capture,pagarme,2020-09-09 17:57:27.475000000
to_0ef48f9da12e5a87d544,45d6b6d600,success,authorize,pagarme,2020-09-09 17:57:27.491000000
to_50b8b9ae095cd303dffb,45d6b6d600,success,authorize,acquirer_3,2020-09-09 17:57:27.616000000
to_79baa8811964f6aa3165,a8931df8d2,success,conciliate,pagarme,2020-09-10 08:21:54.731000000
to_37cb9abb25cc26234c3b,a8931df8d2,success,issue,pagarme,2020-09-09 17:58:07.606000000
to_753ceb4b425d703bb797,a8931df8d2,success,authorize,pagarme,2020-09-09 17:58:07.615000000
to_74407e0864043e6874ca,e3316044c2,success,capture,acquirer_3,2020-09-09 19:00:02.389000000
to_56298dc9360bf4a15ca1,e3316044c2,success,capture,pagarme,2020-09-09 19:00:02.347000000
to_dffcf76cb27c48ee3b33,e3316044c2,success,authorize,pagarme,2020-09-09 17:58:33.443000000
to_cef849d6e9c3c5a29540,e3316044c2,success,authorize,acquirer_3,2020-09-09 17:58:33.573000000
to_f2708440203642303975,dff59ceb04,success,capture,acquirer_3,2020-09-09 17:59:49.453000000
to_2c778d3717f670633faa,dff59ceb04,success,capture,pagarme,2020-09-09 17:59:48.680000000
to_c44e58741e1493d9218b,dff59ceb04,success,authorize,pagarme,2020-09-09 17:59:48.690000000
to_be2ae259999570a43eef,dff59ceb04,success,authorize,acquirer_3,2020-09-09 17:59:48.821000000
to_c19964523eb55b32bdd7,99a65062d2,success,capture,acquirer_3,2020-09-09 17:57:50.505000000
to_88eb096fae88e48662e0,99a65062d2,success,capture,pagarme,2020-09-09 17:57:48.430000000
to_ab803896f7ea341ebba7,99a65062d2,success,authorize,pagarme,2020-09-09 17:57:48.443000000
to_df55a561bd6dcae13ba1,99a65062d2,success,authorize,acquirer_3,2020-09-09 17:57:48.566000000
to_62aa50b9fdea82332d61,735c3dbc53,success,conciliate,pagarme,2020-09-10 08:07:20.012000000
to_7fe8fee9c3bd79aa195a,735c3dbc53,success,issue,pagarme,2020-09-09 17:58:45.095000000
to_f22f7b733b82bd60e96b,735c3dbc53,success,authorize,pagarme,2020-09-09 17:58:45.126000000
to_13a2a6b8d80eace9fa8b,065eaeefe8,success,conciliate,pagarme,2020-09-10 08:21:57.719000000
to_19af97aa23e282569174,065eaeefe8,success,issue,pagarme,2020-09-09 17:56:43.344000000
to_345c45be3688fd099f77,065eaeefe8,success,authorize,pagarme,2020-09-09 17:56:43.349000000
to_2b93110fefeb76cd0ae7,84afca41ff,success,conciliate,pagarme,2020-09-10 08:21:57.688000000
to_5ed06b0681c81bb502f1,84afca41ff,success,issue,pagarme,2020-09-09 17:56:44.874000000
to_70ca155d8cfd38164d35,84afca41ff,success,authorize,pagarme,2020-09-09 17:56:44.878000000
to_260a16040fbcb775e934,02b0aa3ac1,success,capture,acquirer_3,2020-09-09 17:57:09.069000000
to_6937d5031886a35e4997,02b0aa3ac1,success,capture,pagarme,2020-09-09 17:57:09.005000000
to_bdae38c228a8d71c1d31,02b0aa3ac1,success,authorize,pagarme,2020-09-09 17:56:58.313000000
to_702350e1aa1ff8e5b291,02b0aa3ac1,success,authorize,acquirer_3,2020-09-09 17:56:58.418000000
to_5c8bc851c8db48c6a17f,6053f4a3af,success,capture,acquirer_3,2020-09-09 17:58:47.305000000
to_01ed2833b14e46088de7,6053f4a3af,success,capture,pagarme,2020-09-09 17:58:46.143000000
to_540954328f2d1721fa1b,6053f4a3af,success,authorize,pagarme,2020-09-09 17:58:46.152000000
to_71cca65fb9b912c49cf2,6053f4a3af,success,authorize,acquirer_3,2020-09-09 17:58:46.258000000
to_8eea73e2680c564944b8,89df8c902f,success,conciliate,pagarme,2020-09-16 07:02:45.404000000
to_870d7914be4def6d6fba,89df8c902f,success,issue,pagarme,2020-09-09 17:59:22.958000000
to_ab0d36dfce6765da6510,89df8c902f,success,authorize,pagarme,2020-09-09 17:59:12.398000000
to_fb369026e5d9f8e174de,8a21174d20,success,capture,acquirer_3,2020-09-09 17:55:55.314000000
to_588e7d364e931f55df18,8a21174d20,success,capture,pagarme,2020-09-09 17:55:55.281000000
to_21769c9471fc1c35cde7,8a21174d20,success,authorize,pagarme,2020-09-09 17:55:44.208000000
to_e3763f197ddd750b1788,8a21174d20,success,authorize,acquirer_3,2020-09-09 17:55:44.309000000
to_c231e0f04c637a74f006,bbeca79583,success,capture,acquirer_3,2020-09-09 17:59:08.677000000
to_dfa524a5de62e2b4eed0,bbeca79583,success,capture,pagarme,2020-09-09 17:59:08.078000000
to_adf110d7813bd03fe36d,bbeca79583,success,authorize,pagarme,2020-09-09 17:59:08.083000000
to_e3f839d323f38f9a75a6,bbeca79583,success,authorize,acquirer_3,2020-09-09 17:59:08.198000000
to_d8bd4bb3eadccef58ac8,fed5259a37,success,conciliate,pagarme,2020-09-10 08:21:52.809000000
to_66745ddfb5d1627b6baa,fed5259a37,success,issue,pagarme,2020-09-09 17:59:00.124000000
to_add7fbc08ada18d6b7ec,fed5259a37,success,authorize,pagarme,2020-09-09 17:59:00.132000000
to_ecdbe76671a199ea0f45,7139773ea1,success,capture,acquirer_3,2020-09-09 18:00:30.510000000
to_7d83fa2f52b6ff539ed5,7139773ea1,success,capture,pagarme,2020-09-09 18:00:30.467000000
to_76911c03e3259bb84914,7139773ea1,success,authorize,acquirer_3,2020-09-09 17:59:44.305000000
to_e2af27dc1d8304650152,7139773ea1,success,authorize,pagarme,2020-09-09 17:59:44.116000000
to_06b3365e900364edf74a,9a4b1012d2,success,capture,acquirer_3,2020-09-09 17:58:34.999000000
to_32441b0e6855ec12045c,9a4b1012d2,success,capture,pagarme,2020-09-09 17:58:34.314000000
to_b7e99e664ae2532bb9fc,9a4b1012d2,success,authorize,pagarme,2020-09-09 17:58:34.329000000
to_30e2547be9b602939656,9a4b1012d2,success,authorize,acquirer_3,2020-09-09 17:58:34.484000000
to_8c805306a78a6869f8f6,ff5e9dbc52,success,capture,acquirer_3,2020-09-09 12:58:51.132000000
to_9c9e449ebe2b28b2cddd,ff5e9dbc52,success,capture,pagarme,2020-09-09 12:58:51.077000000
to_2bc9b95576de69189e45,ff5e9dbc52,success,authorize,acquirer_3,2020-09-09 12:58:50.068000000
to_ed9c49a057d090c1f74c,ff5e9dbc52,success,authorize,pagarme,2020-09-09 12:58:49.954000000
to_2172b7c100efe34dbe8f,2d87869038,success,refund,pagarme,2020-09-28 14:54:00.458000000
to_0ade6620f7f49ae68e5e,2d87869038,success,refund,acquirer_3,2020-09-28 14:54:00.564000000
to_2540fff750e596a22a44,2d87869038,success,capture,acquirer_3,2020-09-09 17:40:17.110000000
to_b633fbfc435ff6a517eb,2d87869038,success,capture,pagarme,2020-09-09 17:40:15.784000000
to_7f223203a716aa94f70d,2d87869038,success,authorize,pagarme,2020-09-09 17:40:15.795000000
to_92e228616c70926c4c10,2d87869038,success,authorize,acquirer_3,2020-09-09 17:40:15.908000000
to_1728863c2c167c633281,fd45a8a43c,success,conciliate,pagarme,2020-09-10 08:21:58.022000000
to_0acd26d02fae3627ed39,fd45a8a43c,success,issue,pagarme,2020-09-09 17:56:30.345000000
to_dc9e932e4d7f0676ff10,fd45a8a43c,success,authorize,pagarme,2020-09-09 17:56:30.351000000
to_89c9f62e36e085bc2934,76f02c974d,success,conciliate,pagarme,2020-09-11 06:03:56.094000000
to_cf4f31d998daecf69dc9,76f02c974d,success,issue,pagarme,2020-09-09 17:55:02.349000000
to_c105f06fbe3dfefb0b58,76f02c974d,success,authorize,pagarme,2020-09-09 17:55:02.354000000
to_d52b630b871b08b12e13,db9a59bb98,success,conciliate,pagarme,2020-09-10 08:07:24.079000000
to_fefe538e4f20dfd4c2b2,db9a59bb98,success,issue,pagarme,2020-09-09 17:55:09.807000000
to_3b7841a2c5279bffeb7f,db9a59bb98,success,authorize,pagarme,2020-09-09 17:55:09.813000000
to_37fe6deb61c87765715c,12fc9238ad,success,conciliate,pagarme,2020-09-10 08:21:58.840000000
to_a5e0e1fb11dc129ee222,12fc9238ad,success,issue,pagarme,2020-09-09 17:56:09.155000000
to_f31593bed955546b71d2,12fc9238ad,success,authorize,pagarme,2020-09-09 17:56:09.165000000
to_5847ecc2b4ce76ed5fd3,67c684ec60,success,conciliate,pagarme,2020-09-11 06:22:43.290000000
to_e0c512c476cf91c1f603,67c684ec60,success,issue,pagarme,2020-09-09 17:57:48.005000000
to_c397d8db349decb86249,67c684ec60,success,authorize,pagarme,2020-09-09 17:57:48.019000000
to_48fc1a633646265a9c26,adebe25ca4,success,capture,acquirer_3,2020-09-09 17:58:06.577000000
to_98953cd5a6eeda23e6f0,adebe25ca4,success,capture,pagarme,2020-09-09 17:58:06.528000000
to_9b0735fc8d70db8f6681,adebe25ca4,success,authorize,pagarme,2020-09-09 17:57:55.174000000
to_c2f5bb0b23c1e413dd2f,adebe25ca4,success,authorize,acquirer_3,2020-09-09 17:57:55.280000000
to_313ce38790daddcb8aa1,773744978e,success,capture,acquirer_3,2020-09-09 17:56:54.127000000
to_38793e44ab387c910d07,773744978e,success,capture,pagarme,2020-09-09 17:56:53.030000000
to_856ebef7ad1eeae9a694,773744978e,success,authorize,pagarme,2020-09-09 17:56:53.044000000
to_574f552a28824134cb5a,773744978e,success,authorize,acquirer_3,2020-09-09 17:56:53.145000000
to_ef6a376674235346a32f,6f7dfe3df2,success,capture,acquirer_3,2020-09-09 17:56:50.726000000
to_5e993beef3e401203acd,6f7dfe3df2,success,capture,pagarme,2020-09-09 17:56:49.432000000
to_20386f52e7e5f793e147,6f7dfe3df2,success,authorize,pagarme,2020-09-09 17:56:49.445000000
to_8f679d504c0fc940cba5,6f7dfe3df2,success,authorize,acquirer_3,2020-09-09 17:56:49.578000000
to_d1876a8b80e869270927,7fd0e7fc2d,success,capture,acquirer_3,2020-09-09 17:56:43.669000000
to_4bdc3d0128c02a0400ac,7fd0e7fc2d,success,capture,pagarme,2020-09-09 17:56:43.636000000
to_66c27d66de545747c0c3,7fd0e7fc2d,success,authorize,pagarme,2020-09-09 17:56:40.657000000
to_cb9e2fa24e116250ac83,7fd0e7fc2d,success,authorize,acquirer_3,2020-09-09 17:56:40.760000000
to_18483c2a451a2bb00ba9,1a435e4388,success,capture,acquirer_3,2020-09-09 17:57:29.053000000
to_f136faac0d224b78a04a,1a435e4388,success,capture,pagarme,2020-09-09 17:57:27.862000000
to_0b6b224e09d7e5951a97,1a435e4388,success,authorize,pagarme,2020-09-09 17:57:27.874000000
to_d83c0a40fa155a5c5dc1,1a435e4388,success,authorize,acquirer_3,2020-09-09 17:57:27.983000000
to_121c7f2021b185cac3be,b4d2452c84,success,conciliate,pagarme,2020-09-12 07:04:48.281000000
to_c0d96ac8f68fdc38fabe,b4d2452c84,success,issue,pagarme,2020-09-09 17:58:09.417000000
to_17f0691def5234cf9af5,b4d2452c84,success,authorize,pagarme,2020-09-09 17:58:05.556000000
to_fa3f4b0d482102e3c341,29f9cd326c,success,capture,acquirer_3,2020-09-09 17:55:24.037000000
to_8607c6ed21568e48d276,29f9cd326c,success,capture,pagarme,2020-09-09 17:55:24.003000000
to_82193225361ac55d4f78,29f9cd326c,success,authorize,acquirer_3,2020-09-09 17:55:20.716000000
to_4533a133b20e066fa790,29f9cd326c,success,authorize,pagarme,2020-09-09 17:55:20.595000000
to_dd6319a4a3734f31d4fe,198e0d941b,success,capture,acquirer_3,2020-09-09 17:55:56.093000000
to_3626e1b1cf87019cbdfd,198e0d941b,success,capture,pagarme,2020-09-09 17:55:54.615000000
to_a4cbaa62df91dff10ae1,198e0d941b,success,authorize,pagarme,2020-09-09 17:55:54.626000000
to_20054b784dff3a79a2ab,198e0d941b,success,authorize,acquirer_3,2020-09-09 17:55:54.873000000
to_802f1688beea1e61a33c,0e27e58fe1,success,capture,acquirer_3,2020-09-09 17:56:14.516000000
to_4c918c85c5fea327876a,0e27e58fe1,success,capture,pagarme,2020-09-09 17:56:13.876000000
to_dcf9db7c26d5a760441a,0e27e58fe1,success,authorize,pagarme,2020-09-09 17:56:13.886000000
to_af66225bf3ac555da20e,0e27e58fe1,success,authorize,acquirer_3,2020-09-09 17:56:14.002000000
to_831d7cae6ce8bc18ad61,a0be406817,success,capture,acquirer_3,2020-09-09 17:55:58.746000000
to_9c59b35c63ed26a531a2,a0be406817,success,capture,pagarme,2020-09-09 17:55:58.044000000
to_a5cd5e25ddc8d07d522e,a0be406817,success,authorize,pagarme,2020-09-09 17:55:58.050000000
to_3b80169d8346a934d66e,a0be406817,success,authorize,acquirer_3,2020-09-09 17:55:58.145000000
to_e9d5e369d49135366b23,cdeab41229,success,conciliate,pagarme,2020-09-10 08:21:57.020000000
to_1f42a81f9d301862962d,cdeab41229,success,issue,pagarme,2020-09-09 17:56:58.165000000
to_0c69b2c036a4531edc96,cdeab41229,success,authorize,pagarme,2020-09-09 17:56:58.173000000
to_cb27faeb81850c8b5856,fd0e5765f3,success,capture,acquirer_2,2020-09-09 18:18:13.728000000
to_6f13ee05eafcdaa3dc82,fd0e5765f3,success,authorize,acquirer_2,2020-09-09 17:57:17.851000000
to_0608d81e4a797265cc5d,fef43fbb9b,success,capture,acquirer_3,2020-09-09 17:58:58.394000000
to_85e48d9a412415d23de9,fef43fbb9b,success,capture,pagarme,2020-09-09 17:58:57.067000000
to_5cac5939590e03c8dfaf,fef43fbb9b,success,authorize,pagarme,2020-09-09 17:58:57.077000000
to_8358f9a4a6364ea9c53a,fef43fbb9b,success,authorize,acquirer_3,2020-09-09 17:58:57.383000000
to_ad0a47ff50eab011aaf7,d634c39d85,success,capture,acquirer_3,2020-09-09 17:58:41.327000000
to_11c030c92acc2e2c59aa,d634c39d85,success,capture,pagarme,2020-09-09 17:58:39.905000000
to_02aa2959d5057b4465ca,d634c39d85,success,authorize,pagarme,2020-09-09 17:58:39.924000000
to_7a929082fb9a34d175f9,d634c39d85,success,authorize,acquirer_3,2020-09-09 17:58:40.049000000
to_26b78e63233f3cb25b27,b9cdbe989d,success,conciliate,pagarme,2020-09-25 06:10:42.778000000
to_6e7f1fd225353d058b50,b9cdbe989d,success,issue,pagarme,2020-09-09 17:59:34.366000000
to_95e7329480faae5fd475,b9cdbe989d,success,authorize,pagarme,2020-09-09 17:59:30.773000000
to_47c32cc9a67b15a2fcfe,a0cabc6266,success,capture,acquirer_3,2020-09-09 17:59:44.936000000
to_f59dfae9ea0a357a34bf,a0cabc6266,success,capture,pagarme,2020-09-09 17:59:43.112000000
to_768e7cf491d6faf471b6,a0cabc6266,success,authorize,pagarme,2020-09-09 17:59:43.126000000
to_2fc281be802b42da9f9b,a0cabc6266,success,authorize,acquirer_3,2020-09-09 17:59:43.265000000
to_e1ac8c040c0868828a46,c01838ab1b,failed,authorize,pagarme,2020-09-09 17:57:10.501000000
to_93244f2097abf966c303,c01838ab1b,failed,authorize,acquirer_1,2020-09-09 17:57:11.553000000
to_08a423181b187cc941ea,c01838ab1b,failed,authorize,acquirer_3,2020-09-09 17:57:11.201000000
to_701ad9b95417163e1a77,c01838ab1b,failed,authorize,acquirer_3,2020-09-09 17:57:10.659000000
to_6a6079682badad59fa6e,f0e77c0357,success,capture,acquirer_3,2020-09-09 17:57:37.837000000
to_0bbbb7d46db7df7418a5,f0e77c0357,success,capture,pagarme,2020-09-09 17:57:37.792000000
to_6dc4070dd49db56b355b,f0e77c0357,success,authorize,pagarme,2020-09-09 17:57:27.438000000
to_0862624664c0c2822cad,f0e77c0357,success,authorize,acquirer_3,2020-09-09 17:57:27.565000000
to_deb1c67e9c532099d55d,76f3d097e1,success,issue,pagarme,2020-09-09 17:58:50.148000000
to_acc9e6a7e0cfee5cf380,76f3d097e1,success,authorize,pagarme,2020-09-09 17:58:50.170000000
to_4ac7531fac38c07006cf,c0af8ea565,success,capture,acquirer_3,2020-09-09 17:58:42.033000000
to_1de4b38c59611fe94d54,c0af8ea565,success,capture,pagarme,2020-09-09 17:58:40.826000000
to_4686d4dc355ae8102462,c0af8ea565,success,authorize,pagarme,2020-09-09 17:58:40.842000000
to_dcb5b59d0f5291014707,c0af8ea565,success,authorize,acquirer_3,2020-09-09 17:58:40.958000000
to_8b54191e49cf9dd418db,32e688aadc,success,conciliate,pagarme,2020-09-12 07:04:48.781000000
to_45ee52b127240517d447,32e688aadc,success,issue,pagarme,2020-09-09 17:55:18.538000000
to_88536a40767a41a60a3a,32e688aadc,success,authorize,pagarme,2020-09-09 17:55:18.545000000
to_a61c2c8553fd36323f03,57e0791572,success,conciliate,pagarme,2020-09-10 08:21:52.583000000
to_491ed68db55eb0bc7845,57e0791572,success,issue,pagarme,2020-09-09 17:59:03.291000000
to_4996e24f079690f8882f,57e0791572,success,authorize,pagarme,2020-09-09 17:59:03.295000000
to_d830794d4076c5d36496,a18273e0d1,success,capture,acquirer_3,2020-09-09 17:58:43.380000000
to_7cae3e4fb8d54978789a,a18273e0d1,success,capture,pagarme,2020-09-09 17:58:42.302000000
to_4676171993a3ce576827,a18273e0d1,success,authorize,pagarme,2020-09-09 17:58:42.314000000
to_843bced33cf0a6e34bd0,a18273e0d1,success,authorize,acquirer_3,2020-09-09 17:58:42.447000000
to_51eb151fda511c03d061,b8aaef7df1,success,capture,acquirer_3,2020-09-09 17:57:28.460000000
to_c784e10122af8276784c,b8aaef7df1,success,capture,pagarme,2020-09-09 17:57:28.432000000
to_b79c921dbf18698c4459,b8aaef7df1,success,authorize,acquirer_3,2020-09-09 17:57:27.636000000
to_f1b6ca90e3672bbc76f4,b8aaef7df1,success,authorize,pagarme,2020-09-09 17:57:27.510000000
to_7949d59438217dd1aa39,e16e8989ef,success,conciliate,pagarme,2020-09-10 08:21:56.051000000
to_991bfdef3c788c99374f,e16e8989ef,success,issue,pagarme,2020-09-09 17:57:38.843000000
to_bc0a04b39d840a726893,e16e8989ef,success,authorize,pagarme,2020-09-09 17:57:35.862000000
to_01a61e4591e9a87f6065,5f851feabd,success,authorize,pagarme,2020-09-09 17:57:52.067000000
to_58e0fe01c378c2bb6283,5f851feabd,success,authorize,acquirer_3,2020-09-09 17:57:52.222000000
to_753c88357ff5a4c969e0,fcee3fb412,success,refund,pagarme,2020-09-10 14:08:50.762000000
to_b39a8182e337be206754,fcee3fb412,success,refund,acquirer_3,2020-09-10 14:08:50.822000000
to_d7d34fd3df0091b271ac,fcee3fb412,success,capture,acquirer_3,2020-09-09 17:40:16.620000000
to_d466e74fa244ca8bdb65,fcee3fb412,success,capture,pagarme,2020-09-09 17:40:15.230000000
to_f08302842080e9e12c18,fcee3fb412,success,authorize,pagarme,2020-09-09 17:40:15.247000000
to_b21406fcc3715de51f60,fcee3fb412,success,authorize,acquirer_3,2020-09-09 17:40:15.399000000
to_d8b5dd6915cb93b5ed18,031d8b21be,success,capture,acquirer_3,2020-09-09 17:55:16.349000000
to_c6da3699df849fe3fcab,031d8b21be,success,capture,pagarme,2020-09-09 17:55:16.322000000
to_59421b082b66c0f47c43,031d8b21be,success,authorize,pagarme,2020-09-09 17:55:06.109000000
to_216a64fcff119fd9e7a7,031d8b21be,success,authorize,acquirer_3,2020-09-09 17:55:06.221000000
to_47d72889a02aa7e13394,f993062b09,failed,authorize,pagarme,2020-09-09 17:58:39.558000000
to_a7ec914e0d273d3c6e6b,f993062b09,failed,authorize,acquirer_1,2020-09-09 17:58:40.161000000
to_9d87a1478a7907178261,f993062b09,failed,authorize,acquirer_3,2020-09-09 17:58:39.580000000
to_464c3f24b2f169fd8836,f993062b09,failed,authorize,acquirer_2,2020-09-09 17:58:38.537000000
to_771a7d72cb712f493c5f,e4104c2877,success,refund,pagarme,2020-09-09 18:00:02.442000000
to_814585fd5533051beff2,e4104c2877,success,refund,acquirer_3,2020-09-09 18:00:02.645000000
to_81dda9c7f8e6514e36b4,e4104c2877,success,capture,acquirer_3,2020-09-09 17:51:46.421000000
to_dd7c15b9de56defac538,e4104c2877,success,capture,pagarme,2020-09-09 17:51:45.036000000
to_d7da3641afe240fb646e,e4104c2877,success,authorize,pagarme,2020-09-09 17:51:45.050000000
to_7b240d76a220b02bce42,e4104c2877,success,authorize,acquirer_3,2020-09-09 17:51:45.182000000
to_63946998374cdf352bde,ac8909e70a,success,capture,acquirer_3,2020-09-09 17:54:46.837000000
to_fc0767d778350821fe4b,ac8909e70a,success,capture,pagarme,2020-09-09 17:54:46.083000000
to_ad2644c0e7d04be240d7,ac8909e70a,success,authorize,pagarme,2020-09-09 17:54:46.091000000
to_cedd199986c0960f3a97,ac8909e70a,success,authorize,acquirer_3,2020-09-09 17:54:46.192000000
to_b25b58c81b5c4d07101d,10c937ee36,failed,capture,,2020-09-09 17:40:28.249000000
to_0ad68fbec563c53a4631,10c937ee36,success,refund,pagarme,2020-09-09 17:40:28.772000000
to_bc99c840e008194989a8,10c937ee36,success,refund,acquirer_3,2020-09-09 17:40:29.515000000
to_22ed0553c70d21067865,10c937ee36,success,capture,pagarme,2020-09-09 17:40:27.023000000
to_1dbc318c0aff435be146,10c937ee36,success,authorize,pagarme,2020-09-09 17:40:27.033000000
to_5c01011fcb55e1dc4c91,10c937ee36,success,authorize,acquirer_3,2020-09-09 17:40:27.130000000
to_9f22ce244fb69d78524f,81a799d6be,success,capture,acquirer_3,2020-09-09 17:56:01.694000000
to_a8ae6af17a5fdafcd96a,81a799d6be,success,capture,pagarme,2020-09-09 17:56:01.117000000
to_aa37f400c128b82f922c,81a799d6be,success,authorize,pagarme,2020-09-09 17:56:01.126000000
to_81586a67d83dc342e9d9,81a799d6be,success,authorize,acquirer_3,2020-09-09 17:56:01.232000000
to_5572339c36f47e3ab8ec,620d6d9a11,success,capture,acquirer_3,2020-09-09 17:59:57.221000000
to_a1eecdb08532abbbf884,620d6d9a11,success,capture,pagarme,2020-09-09 17:59:56.495000000
