payable_id,transaction_id,payable_created_at,company_id,amount,fee,installment,type,recipient_id,payment_method
d682dd1b8e5f,b11757c087,2020-09-09 18:00:05.741000,a8521ed11711b5f,7036,141,2,credit,re_b286d0facdf81e9,credit_card
be979af6b8c3,b11757c087,2020-09-09 18:00:05.741000,a8521ed11711b5f,7036,141,3,credit,re_b286d0facdf81e9,credit_card
153a8440acf0,b11757c087,2020-09-09 18:00:05.741000,a8521ed11711b5f,7036,142,1,credit,re_b286d0facdf81e9,credit_card
e8d920d2680f,9ef8875027,2020-09-17 08:06:31.549000,47a44233dda03cc,15000,220,,credit,re_ddd13a76a087790,boleto
f5c509f7801b,bac1ca21c5,2020-09-09 17:58:23.592000,57b6b4b341112b5,16242,453,1,credit,re_cc08c3e59a08499,credit_card
923a85c94aca,0b830a090e,2020-09-09 17:58:52.193000,88cef9ede0bc4d6,11675,299,1,credit,re_c48f55a38b1e1ac,credit_card
265080ae228f,94a132c636,2020-09-09 17:58:14.815000,e7569f550abcdb2,4757,123,1,credit,re_fe4533c2138a517,credit_card
52f19c0d27f8,94a132c636,2020-09-09 17:58:14.816000,e7569f550abcdb2,4757,130,3,credit,re_fe4533c2138a517,credit_card
08c2ba7625e4,94a132c636,2020-09-09 17:58:14.816000,e7569f550abcdb2,4757,130,6,credit,re_fe4533c2138a517,credit_card
89e8a39cc50f,94a132c636,2020-09-09 17:58:14.816000,e7569f550abcdb2,4757,130,4,credit,re_fe4533c2138a517,credit_card
871ac60cb6b9,94a132c636,2020-09-09 17:58:14.816000,e7569f550abcdb2,4757,130,2,credit,re_fe4533c2138a517,credit_card
783a59eacae6,94a132c636,2020-09-09 17:58:14.816000,e7569f550abcdb2,4757,130,5,credit,re_fe4533c2138a517,credit_card
87a58ad5c12a,9210db6df3,2020-09-09 17:57:11.173000,ea102f81d98eb46,5990,227,1,credit,re_60f4e5f22205633,credit_card
87abc5a6ab65,9a4b1012d2,2020-09-09 17:58:35.080000,c073c11c93a896b,10000,180,1,credit,re_f5d18150e930390,credit_card
aaa8e97b0226,a0be406817,2020-09-09 17:55:58.814000,c073c11c93a896b,6000,108,1,credit,re_f5d18150e930390,credit_card
71ef9b2f3f8c,3dc5e16d0a,2020-09-09 17:56:46.566000,91ba8840156ea07,7948,198,1,credit,re_846a90ec02510e3,credit_card
62717f182e53,3dc5e16d0a,2020-09-09 17:56:46.566000,91ba8840156ea07,7948,198,4,credit,re_846a90ec02510e3,credit_card
cc7f26fd1c76,3dc5e16d0a,2020-09-09 17:56:46.566000,91ba8840156ea07,7948,198,2,credit,re_846a90ec02510e3,credit_card
1d580d639b7a,3dc5e16d0a,2020-09-09 17:56:46.566000,91ba8840156ea07,7948,198,3,credit,re_846a90ec02510e3,credit_card
4559ea504f45,6a1b076710,2020-09-09 17:58:47.056000,4ef57ca0314c730,2605,75,1,credit,re_0708753f8f014b9,credit_card
40189d30b6a9,6a1b076710,2020-09-09 17:58:47.057000,4ef57ca0314c730,2607,78,4,credit,re_0708753f8f014b9,credit_card
614cb9def5f6,6a1b076710,2020-09-09 17:58:47.057000,4ef57ca0314c730,2607,78,2,credit,re_0708753f8f014b9,credit_card
43c6d50e90ae,6a1b076710,2020-09-09 17:58:47.057000,4ef57ca0314c730,2607,78,3,credit,re_0708753f8f014b9,credit_card
a4268ec7c68c,6a1b076710,2020-09-09 17:58:47.057000,4ef57ca0314c730,2607,78,5,credit,re_0708753f8f014b9,credit_card
fde1caa0ac1a,6a1b076710,2020-09-09 17:58:47.057000,4ef57ca0314c730,2607,78,6,credit,re_0708753f8f014b9,credit_card
871f54d39d13,c5e96661ca,2020-09-11 06:22:43.176000,47a44233dda03cc,21500,220,,credit,re_ddd13a76a087790,boleto
6740b25b3248,e336cfa9c4,2020-09-09 17:58:46.624000,3e650645c57b92e,5443,201,2,credit,re_8d96cbb080e3987,credit_card
bd9166c1f4c3,e336cfa9c4,2020-09-09 17:58:46.623000,3e650645c57b92e,5443,201,1,credit,re_8d96cbb080e3987,credit_card
43192820cfb7,e336cfa9c4,2020-09-09 17:58:46.624000,3e650645c57b92e,5443,201,3,credit,re_8d96cbb080e3987,credit_card
fe5f527dfe39,735c3dbc53,2020-09-10 08:07:19.728000,d12149938d97576,9990,190,,credit,re_bded973344d07c0,boleto
296217810c18,3c4164c8d3,2020-09-09 17:59:16.220000,47a44233dda03cc,10000,250,1,credit,re_ddd13a76a087790,credit_card
c4f9897652ef,3c4164c8d3,2020-09-09 17:59:16.220000,47a44233dda03cc,10000,250,2,credit,re_ddd13a76a087790,credit_card
b887f65adece,8818a485af,2020-09-10 08:21:51.750000,086f7601c6a3c52,20487,289,,credit,re_67abd4fe98c399e,boleto
4aa7124788be,8ffa854df3,2020-09-10 08:21:58.815000,f97c89c9f55f237,4386,152,,credit,re_a4ec34d97d8b3c3,boleto
505553d5eae5,825853dbcb,2020-09-10 08:21:57.547000,e4f6989c465ee66,23391,350,,credit,re_462e351f9c71a5b,boleto
7ffb172921c7,f0e77c0357,2020-09-09 17:57:37.910000,1baa1d23ed6ba35,9980,271,1,credit,re_66ca4cf4f030ab2,credit_card
a20caf506d95,f0e77c0357,2020-09-09 17:57:37.911000,1baa1d23ed6ba35,9984,274,6,credit,re_66ca4cf4f030ab2,credit_card
8ff944e8d8fa,f0e77c0357,2020-09-09 17:57:37.911000,1baa1d23ed6ba35,9984,274,4,credit,re_66ca4cf4f030ab2,credit_card
08609e8399eb,f0e77c0357,2020-09-09 17:57:37.911000,1baa1d23ed6ba35,9984,274,5,credit,re_66ca4cf4f030ab2,credit_card
36cf7ad20be3,f0e77c0357,2020-09-09 17:57:37.910000,1baa1d23ed6ba35,9984,274,2,credit,re_66ca4cf4f030ab2,credit_card
1f15ea588219,f0e77c0357,2020-09-09 17:57:37.910000,1baa1d23ed6ba35,9984,274,3,credit,re_66ca4cf4f030ab2,credit_card
777901270dc7,658e366a2b,2020-09-10 08:21:54.066000,66aa8536df4eb4e,20611,250,,credit,re_21551c25aa5249c,boleto
74a4ae797694,e156fa8b12,2020-09-09 17:58:52.049000,d19e7f6bea6d0f3,4990,84,1,credit,re_299101f5b02464b,credit_card
a6f2d5888ef9,e15ab84290,2020-09-11 06:03:55.877000,fc0f30121c6ca42,11296,150,,credit,re_afa66597e73a8c5,boleto
096ef38594e8,eccf639375,2020-09-10 08:07:19.297000,4a25d5dde92f1eb,35800,380,,credit,re_2169d58e58f4fd3,boleto
c26f77c9ea14,66b37de5bd,2020-09-10 08:21:56.978000,6ed9406acac0d81,718,0,,credit,re_b2cffab5f2227ec,boleto
57f8ef267537,66b37de5bd,2020-09-10 08:21:56.978000,6ed9406acac0d81,2513,199,,credit,re_e07836ade9a0119,boleto
20fddb959951,66b37de5bd,2020-09-10 08:21:56.978000,6ed9406acac0d81,359,0,,credit,re_223498b13a4128b,boleto
f937dad46791,10de1fbc83,2020-09-10 08:22:01.120000,adc4cc206ab6059,7990,300,,credit,re_036348ae1d212e5,boleto
342825cdf63b,697bc21056,2020-09-10 08:07:21.377000,5caba9f1488941b,35400,129,,credit,re_23b072ab5441389,boleto
6c1020d68409,67c668c1bc,2020-09-10 08:21:59.195000,b9d4949810cfb3a,0,0,,credit,re_64f22ec4e8b6e68,boleto
acd68c0ca229,67c668c1bc,2020-09-10 08:21:59.192000,b9d4949810cfb3a,30000,225,,credit,re_eb8c0a011a2f5a1,boleto
2a0775fafe61,10c937ee36,2020-09-09 17:40:28.325000,5ba7e287dde81f8,100,4,1,credit,re_a6a94f6b9293f21,credit_card
db3f602c823a,10c937ee36,2020-09-09 17:40:29.832000,5ba7e287dde81f8,-100,-4,,refund,re_a6a94f6b9293f21,credit_card
3e6daec13706,b0ba02f141,2020-09-10 08:07:22.709000,f6c53fe8ae4c2b9,3900,234,,credit,re_39ab4ed0fd995d0,boleto
913c4a9d481a,fb72f3ad6a,2020-09-11 06:22:42.213000,2b1f14787a83db4,15004,260,,credit,re_bd2a35fb5889dcb,boleto
f92299ca632c,abc52a1c7c,2020-09-09 17:43:20.861000,609f5f3707471f3,439,129,3,credit,re_79d488e5d01e0e8,credit_card
33efebbc44a7,abc52a1c7c,2020-09-09 17:43:20.860000,609f5f3707471f3,439,129,1,credit,re_79d488e5d01e0e8,credit_card
439fe249ee89,abc52a1c7c,2020-09-09 17:43:20.861000,609f5f3707471f3,439,129,2,credit,re_79d488e5d01e0e8,credit_card
c6df916139ad,abc52a1c7c,2020-09-09 17:43:20.861000,609f5f3707471f3,439,129,4,credit,re_79d488e5d01e0e8,credit_card
92e5ea77a081,abc52a1c7c,2020-09-09 17:43:20.860000,609f5f3707471f3,5049,0,4,credit,re_ada79491be91410,credit_card
f4ded31562e7,abc52a1c7c,2020-09-09 17:43:20.860000,609f5f3707471f3,5050,0,1,credit,re_ada79491be91410,credit_card
c295e2cd1e72,abc52a1c7c,2020-09-09 17:43:20.860000,609f5f3707471f3,5049,0,2,credit,re_ada79491be91410,credit_card
6d038d029f18,abc52a1c7c,2020-09-09 17:43:20.860000,609f5f3707471f3,5049,0,3,credit,re_ada79491be91410,credit_card
6069d63d8d26,abc52a1c7c,2020-09-24 19:14:45.193000,609f5f3707471f3,-20198,0,,refund,re_ada79491be91410,credit_card
93408d8c648b,abc52a1c7c,2020-09-24 19:14:45.207000,609f5f3707471f3,-1755,-516,,refund,re_79d488e5d01e0e8,credit_card
e24cf91c284c,0e27e58fe1,2020-09-09 17:56:14.571000,d628d5f69e5e02c,17600,317,1,credit,re_fdce0b221e75d0d,credit_card
bd116a895211,89df8c902f,2020-09-16 07:02:45.317000,47a44233dda03cc,17000,220,,credit,re_ddd13a76a087790,boleto
af87be119245,c71700acad,2020-09-09 17:55:50.543000,d3c3bb63c95d441,8055,262,1,credit,re_6a2b74ba37530b0,credit_card
ab81559b10e8,c71700acad,2020-09-09 17:55:50.543000,d3c3bb63c95d441,8055,262,2,credit,re_6a2b74ba37530b0,credit_card
ca811f0a248a,15e186fb43,2020-09-09 19:04:01.680000,1104a2c32ffd10e,32851,457,1,credit,re_9b17625302cb056,credit_card
9bada09d1475,15e186fb43,2020-09-21 17:37:19.292000,1104a2c32ffd10e,-32851,-457,,refund,re_9b17625302cb056,credit_card
5b79b9b739a6,82d3b91a62,2020-09-10 08:21:53.542000,39ce9e85982b180,31320,250,,credit,re_e7736cd5be34e73,boleto
b239a08d572b,2646a8a9f6,2020-09-09 17:59:51.699000,47a44233dda03cc,5334,134,1,credit,re_ddd13a76a087790,credit_card
789bf14045b0,2646a8a9f6,2020-09-09 17:59:51.700000,47a44233dda03cc,5333,133,3,credit,re_ddd13a76a087790,credit_card
3024ff3efdad,2646a8a9f6,2020-09-09 17:59:51.700000,47a44233dda03cc,5333,133,2,credit,re_ddd13a76a087790,credit_card
42c8d14ef425,8e1faab2e8,2020-09-12 06:02:47.924000,609f5f3707471f3,4388,342,,credit,re_79d488e5d01e0e8,boleto
1fbc939d0139,8e1faab2e8,2020-09-12 06:02:47.923000,609f5f3707471f3,50470,0,,credit,re_ada79491be91410,boleto
0091547535e6,cb151cf480,2020-09-10 08:07:19.218000,aea95421aadd3a4,77760,270,,credit,re_fc1d106626b7c0d,boleto
614b4102e73c,ce9ac17da8,2020-09-10 08:21:59.200000,744a78babe334a0,58666,230,,credit,re_3d6e1c9a5c0d29a,boleto
bd3d8c35db40,897ddae355,2020-09-09 17:58:29.161000,425d154e44d45af,47000,1966,1,credit,re_db1e4482be6453d,credit_card
e32ce5d4215e,897ddae355,2020-09-09 17:58:29.161000,425d154e44d45af,47000,1970,5,credit,re_db1e4482be6453d,credit_card
865a09da8069,897ddae355,2020-09-09 17:58:29.162000,425d154e44d45af,47000,1970,6,credit,re_db1e4482be6453d,credit_card
249105b1fce9,897ddae355,2020-09-09 17:58:29.161000,425d154e44d45af,47000,1970,3,credit,re_db1e4482be6453d,credit_card
ff1fe8af3b08,897ddae355,2020-09-09 17:58:29.161000,425d154e44d45af,47000,1970,2,credit,re_db1e4482be6453d,credit_card
acd285825db4,897ddae355,2020-09-09 17:58:29.161000,425d154e44d45af,47000,1970,4,credit,re_db1e4482be6453d,credit_card
dd1cfda38701,029d958de9,2020-09-10 08:21:53.029000,7944be796d29841,162237,220,,credit,re_e5e0728d7c1aa13,boleto
9f92b347c2ea,228637d0b4,2020-09-09 17:58:20.664000,72b3544d6623b87,3730,136,6,credit,re_32f10b0288875d5,credit_card
9d750b8e3787,228637d0b4,2020-09-09 17:58:20.664000,72b3544d6623b87,3730,136,4,credit,re_32f10b0288875d5,credit_card
ef3a88fd916e,228637d0b4,2020-09-09 17:58:20.664000,72b3544d6623b87,3730,136,5,credit,re_32f10b0288875d5,credit_card
f1d1a1cd7af1,228637d0b4,2020-09-09 17:58:20.663000,72b3544d6623b87,3724,133,1,credit,re_32f10b0288875d5,credit_card
9fc739563b52,228637d0b4,2020-09-09 17:58:20.665000,72b3544d6623b87,3730,136,11,credit,re_32f10b0288875d5,credit_card
e87b794e69ab,228637d0b4,2020-09-09 17:58:20.664000,72b3544d6623b87,3730,136,7,credit,re_32f10b0288875d5,credit_card
d7e4176c839e,228637d0b4,2020-09-09 17:58:20.664000,72b3544d6623b87,3730,136,3,credit,re_32f10b0288875d5,credit_card
ba648e4d913f,228637d0b4,2020-09-09 17:58:20.664000,72b3544d6623b87,3730,136,2,credit,re_32f10b0288875d5,credit_card
fc42ae5e8e6e,228637d0b4,2020-09-09 17:58:20.664000,72b3544d6623b87,3730,136,8,credit,re_32f10b0288875d5,credit_card
e507448a4314,228637d0b4,2020-09-09 17:58:20.664000,72b3544d6623b87,3730,136,10,credit,re_32f10b0288875d5,credit_card
c91a52cc7dc4,228637d0b4,2020-09-09 17:58:20.665000,72b3544d6623b87,3730,136,12,credit,re_32f10b0288875d5,credit_card
72cebf3abf90,228637d0b4,2020-09-09 17:58:20.664000,72b3544d6623b87,3730,136,9,credit,re_32f10b0288875d5,credit_card
ab773c4877ed,228637d0b4,2020-09-14 16:53:35.999000,72b3544d6623b87,-44754,-1629,,refund,re_32f10b0288875d5,credit_card
0fc3d1cb2055,1c8adc3d2e,2020-09-12 07:04:47.732000,713b27c08bd57f8,9901,280,,credit,re_30b25d8ac601285,boleto
a419f9ba7ab9,3a97b29e2a,2020-09-10 08:07:19.399000,5caba9f1488941b,35400,129,,credit,re_23b072ab5441389,boleto
fab61ced56ab,7e246d5f76,2020-09-11 06:22:44.583000,80bab11368e2021,21688,290,,credit,re_e17d6002b2b5ad5,boleto
8410c47f28c9,c48684382d,2020-09-10 08:21:54.926000,546cdbf9433d436,12349,280,,credit,re_b29545f412baff9,boleto
